Date,Product ID,Phone,Launch Date,Brunei,Cambodia,East Timor,Indonesia,Laos,Malaysia,Myanmar,Philippines,Singapore,Thailand,Vietnam,Date 2,TempNo
1/3/2021,P019,Xiaomi Poco X3 Pro,2021-05,0,0,0,0,0,0,0,0,0,0,0,1/5/2021,-61
1/4/2021,P020,Samsung Galaxy Z Flip 3,2021-09,0,0,0,0,0,0,0,0,0,0,0,1/9/2021,-153
1/4/2021,P021,Xiaomi Poco X3 NFC,2020-08,206,50,398,1266,639,247,922,155,900,518,1366,1/8/2020,243
1/4/2021,P022,OPPO A93,2021-02,4727,1198,1607,2768,3439,185,577,665,3341,2967,870,1/2/2021,59
1/4/2021,P023,Vivo V20,2020-10,752,499,515,342,190,434,534,315,235,269,330,1/10/2020,182
1/4/2021,P024,Samsung Galaxy A50,2019-05,415,3,32,558,262,52,21,185,90,168,206,1/5/2019,701
1/4/2021,P025,Xiaomi Redmi Note 7,2019-08,85,57,77,217,-2,137,380,158,178,68,605,1/8/2019,609
1/4/2021,P026,Realme C21,2021-04,1859,1466,58,11077,13325,2360,1140,1729,3154,12440,1633,1/4/2021,0
1/4/2021,P027,Google Pixel 4,2019-09,316,149,165,100,86,145,109,329,33,391,113,1/9/2019,578
1/4/2021,P028,Samsung Galaxy A10s,2019-08,99,196,121,269,136,269,12,114,522,90,170,1/8/2019,609
1/4/2021,P029,Realme Narzo 30A,2021-02,472,687,405,1150,4045,2097,686,2855,542,4385,1383,1/2/2021,59
1/4/2021,P030,Samsung Galaxy A22 5G,2021-05,0,0,0,0,0,0,0,0,0,0,0,1/5/2021,-30
1/4/2021,P031,Xiaomi Redmi 9,2020-08,189,224,181,46,119,105,692,117,514,271,153,1/8/2020,243
1/4/2021,P032,Realme C3,2020-02,186,133,170,163,430,343,435,-115,195,602,180,1/2/2020,425
1/4/2021,P033,Samsung Galaxy A7,2018-10,23,42,36,121,144,37,99,57,20,299,67,1/10/2018,913
1/4/2021,P001,iPhone 11,2019-09,322,205,83,482,829,377,87,448,450,570,181,1/9/2019,578
1/4/2021,P002,Samsung Galaxy S20 Ultra,2020-02,320,363,233,674,966,72,98,591,17,809,502,1/2/2020,425
1/4/2021,P003,Xiaomi Redmi Note 10,2021-03,5994,536,1252,4735,8265,2385,1223,4157,759,2093,10058,1/3/2021,31
1/4/2021,P004,OPPO A54,2021-04,2673,606,2241,4690,8793,2327,487,8158,1992,9139,2027,1/4/2021,0
1/4/2021,P005,Vivo Y20,2020-09,967,590,68,283,375,167,461,1084,63,522,262,1/9/2020,212
1/4/2021,P006,Huawei Y9a,2020-02,316,380,38,180,205,49,28,40,107,246,50,1/2/2020,425
1/4/2021,P007,Xiaomi Redmi 10,2021-03,12519,16826,3275,6490,525,1275,12456,1012,1594,6574,5826,1/3/2021,31
1/4/2021,P008,Samsung Galaxy A52,2021-03,7096,6744,2050,13730,2969,6064,4961,6372,4145,5028,1032,1/3/2021,31
1/4/2021,P009,Vivo Y33s,2021-05,0,0,0,0,0,0,0,0,0,0,0,1/5/2021,-30
1/4/2021,P010,Vivo Y11s,2020-11,417,375,311,468,1560,584,338,557,1200,519,770,1/11/2020,151
1/4/2021,P011,Huawei Nova 7i,2020-02,39,133,128,223,106,143,165,8,53,233,247,1/2/2020,425
1/4/2021,P012,iPhone 13,2021-09,0,0,0,0,0,0,0,0,0,0,0,1/9/2021,-153
1/4/2021,P013,Samsung Galaxy S21,2021-01,4364,2293,226,2668,4419,3254,494,142,2260,-35,1312,1/1/2021,90
1/4/2021,P014,Google Pixel 6,2021-10,0,0,0,0,0,0,0,0,0,0,0,1/10/2021,-183
1/4/2021,P015,OnePlus Nord CE,2021-06,0,0,0,0,0,0,0,0,0,0,0,1/6/2021,-61
1/4/2021,P016,Apple iPhone 13 Pro,2021-09,0,0,0,0,0,0,0,0,0,0,0,1/9/2021,-153
1/4/2021,P017,Samsung Galaxy A32 5G,2021-02,3896,3133,140,3876,1610,5132,3453,5803,4668,6056,2783,1/2/2021,59
1/4/2021,P018,Realme C25,2021-03,2208,3594,1279,2887,9901,3009,9443,4947,2876,6333,1948,1/3/2021,31
1/4/2021,P019,Xiaomi Poco X3 Pro,2021-05,0,0,0,0,0,0,0,0,0,0,0,1/5/2021,-30
1/4/2021,P020,Samsung Galaxy Z Flip 3,2021-09,0,0,0,0,0,0,0,0,0,0,0,1/9/2021,-153
1/4/2021,P021,Xiaomi Poco X3 NFC,2020-08,334,107,213,559,571,405,1111,-82,907,480,1212,1/8/2020,243
1/5/2021,P022,OPPO A93,2021-02,4507,148,553,-41,1948,644,617,361,2731,1717,394,1/2/2021,89
1/5/2021,P023,Vivo V20,2020-10,47,338,591,452,354,-5,122,207,101,95,385,1/10/2020,212
1/5/2021,P024,Samsung Galaxy A50,2019-05,332,23,147,367,349,54,83,337,147,448,256,1/5/2019,731
1/5/2021,P025,Xiaomi Redmi Note 7,2019-08,103,197,78,913,190,121,221,174,428,130,502,1/8/2019,639
1/5/2021,P026,Realme C21,2021-04,4674,2479,1732,8407,11593,3522,7980,4576,2552,12960,3583,1/4/2021,30
1/5/2021,P027,Google Pixel 4,2019-09,268,122,126,102,80,39,49,187,96,355,217,1/9/2019,608
1/5/2021,P028,Samsung Galaxy A10s,2019-08,33,162,163,121,409,362,217,105,384,17,220,1/8/2019,639
1/5/2021,P029,Realme Narzo 30A,2021-02,633,340,710,3728,3211,698,1838,3183,1255,3181,1109,1/2/2021,89
1/5/2021,P030,Samsung Galaxy A22 5G,2021-05,-912,636,2263,-2482,9528,8657,5409,4058,7132,6481,8252,1/5/2021,0
1/5/2021,P031,Xiaomi Redmi 9,2020-08,245,219,266,830,184,193,695,259,817,216,1183,1/8/2020,273
1/5/2021,P032,Realme C3,2020-02,131,138,135,828,252,176,134,147,84,292,168,1/2/2020,455
1/5/2021,P033,Samsung Galaxy A7,2018-10,108,89,119,283,425,36,58,14,109,165,200,1/10/2018,943
1/5/2021,P001,iPhone 11,2019-09,550,142,184,560,510,275,50,273,573,857,208,1/9/2019,608
1/5/2021,P002,Samsung Galaxy S20 Ultra,2020-02,561,790,164,868,625,591,113,571,9,426,1281,1/2/2020,455
1/5/2021,P003,Xiaomi Redmi Note 10,2021-03,4489,1054,1329,3930,3808,4030,754,4871,1150,3438,3991,1/3/2021,61
1/5/2021,P004,OPPO A54,2021-04,3580,595,2950,2020,4394,3328,2249,14412,1361,6956,1933,1/4/2021,30
1/5/2021,P005,Vivo Y20,2020-09,831,1068,330,299,145,100,227,643,378,435,326,1/9/2020,242
1/5/2021,P006,Huawei Y9a,2020-02,681,733,116,233,97,260,210,200,96,119,150,1/2/2020,455
1/5/2021,P007,Xiaomi Redmi 10,2021-03,3254,1501,509,1466,995,1195,2702,657,1050,4069,3009,1/3/2021,61
1/5/2021,P008,Samsung Galaxy A52,2021-03,4359,4079,467,2457,4281,3578,5209,3010,3457,4567,6335,1/3/2021,61
1/5/2021,P009,Vivo Y33s,2021-05,5148,2024,1459,3797,2493,1244,2154,1076,1077,1782,597,1/5/2021,0
1/5/2021,P010,Vivo Y11s,2020-11,-179,495,120,465,868,420,380,546,1330,429,297,1/11/2020,181
1/5/2021,P011,Huawei Nova 7i,2020-02,233,157,86,571,-3,18,115,160,156,71,113,1/2/2020,455
1/5/2021,P012,iPhone 13,2021-09,0,0,0,0,0,0,0,0,0,0,0,1/9/2021,-123
1/5/2021,P013,Samsung Galaxy S21,2021-01,1756,1997,741,2115,3874,2216,358,2555,2804,2228,2898,1/1/2021,120
1/5/2021,P014,Google Pixel 6,2021-10,0,0,0,0,0,0,0,0,0,0,0,1/10/2021,-153
1/5/2021,P015,OnePlus Nord CE,2021-06,0,0,0,0,0,0,0,0,0,0,0,1/6/2021,-31
1/5/2021,P016,Apple iPhone 13 Pro,2021-09,0,0,0,0,0,0,0,0,0,0,0,1/9/2021,-123
1/5/2021,P017,Samsung Galaxy A32 5G,2021-02,1811,2272,982,3095,1097,4178,1445,2533,2312,3603,4430,1/2/2021,89
1/5/2021,P018,Realme C25,2021-03,516,4402,690,266,2916,555,1429,3735,1402,4847,1020,1/3/2021,61
1/5/2021,P019,Xiaomi Poco X3 Pro,2021-05,7023,1872,638,10710,13105,1578,5174,1128,6778,2862,6868,1/5/2021,0
1/5/2021,P020,Samsung Galaxy Z Flip 3,2021-09,0,0,0,0,0,0,0,0,0,0,0,1/9/2021,-123
1/5/2021,P021,Xiaomi Poco X3 NFC,2020-08,176,224,237,935,280,260,652,369,796,385,609,1/8/2020,273
1/5/2021,P022,OPPO A93,2021-02,699,675,322,3233,3421,166,384,619,2659,1890,170,1/2/2021,89
1/5/2021,P023,Vivo V20,2020-10,800,386,183,353,119,242,241,430,302,191,361,1/10/2020,212
1/6/2021,P024,Samsung Galaxy A50,2019-05,472,78,98,149,369,60,54,171,87,206,387,1/5/2019,762
1/6/2021,P025,Xiaomi Redmi Note 7,2019-08,69,23,103,267,86,78,413,50,431,8,31,1/8/2019,670
1/6/2021,P026,Realme C21,2021-04,1001,82,677,1946,7645,1407,3001,2800,880,4725,877,1/4/2021,61
1/6/2021,P027,Google Pixel 4,2019-09,438,28,189,91,67,-18,145,422,81,197,222,1/9/2019,639
1/6/2021,P028,Samsung Galaxy A10s,2019-08,-11,-11,122,232,474,297,425,80,267,48,326,1/8/2019,670
1/6/2021,P029,Realme Narzo 30A,2021-02,399,652,666,896,2477,581,1854,1514,169,2052,323,1/2/2021,120
1/6/2021,P030,Samsung Galaxy A22 5G,2021-05,3526,8582,2481,5811,11232,8203,10389,-2355,4178,5883,13761,1/5/2021,31
1/6/2021,P031,Xiaomi Redmi 9,2020-08,93,259,78,818,188,97,520,208,1533,348,425,1/8/2020,304
1/6/2021,P032,Realme C3,2020-02,237,14,144,445,453,130,650,257,95,191,101,1/2/2020,486
1/6/2021,P033,Samsung Galaxy A7,2018-10,106,45,50,182,163,39,23,81,147,165,135,1/10/2018,974
1/6/2021,P001,iPhone 11,2019-09,442,269,3,595,328,264,76,537,329,381,131,1/9/2019,639
1/6/2021,P002,Samsung Galaxy S20 Ultra,2020-02,400,734,107,393,600,25,148,438,28,206,672,1/2/2020,486
1/6/2021,P003,Xiaomi Redmi Note 10,2021-03,1047,988,664,2591,229,2209,2909,3004,578,2345,907,1/3/2021,92
1/6/2021,P004,OPPO A54,2021-04,1760,1653,191,3480,3028,789,1714,3572,431,4276,1249,1/4/2021,61
1/6/2021,P005,Vivo Y20,2020-09,760,372,22,207,238,467,210,1268,192,40,87,1/9/2020,273
1/6/2021,P006,Huawei Y9a,2020-02,399,96,224,238,158,137,129,164,72,204,14,1/2/2020,486
1/6/2021,P007,Xiaomi Redmi 10,2021-03,2594,1561,547,338,1269,119,3282,1200,1164,2823,1740,1/3/2021,92
1/6/2021,P008,Samsung Galaxy A52,2021-03,2765,3558,461,1361,2255,1676,4061,2755,3379,-342,2617,1/3/2021,92
1/6/2021,P009,Vivo Y33s,2021-05,7775,2138,1060,10851,1585,2177,1375,3214,2260,1331,-1807,1/5/2021,31
1/6/2021,P010,Vivo Y11s,2020-11,452,174,331,121,991,274,567,225,1351,348,422,1/11/2020,212
1/6/2021,P011,Huawei Nova 7i,2020-02,224,65,165,371,85,162,189,100,102,104,328,1/2/2020,486
1/6/2021,P012,iPhone 13,2021-09,0,0,0,0,0,0,0,0,0,0,0,1/9/2021,-92
1/6/2021,P013,Samsung Galaxy S21,2021-01,1213,884,654,2152,2898,1076,448,1747,1023,1008,2117,1/1/2021,151
1/6/2021,P014,Google Pixel 6,2021-10,0,0,0,0,0,0,0,0,0,0,0,1/10/2021,-122
1/6/2021,P015,OnePlus Nord CE,2021-06,1827,1599,939,11741,423,653,1779,1333,744,12463,1352,1/6/2021,0
1/6/2021,P016,Apple iPhone 13 Pro,2021-09,0,0,0,0,0,0,0,0,0,0,0,1/9/2021,-92
1/6/2021,P017,Samsung Galaxy A32 5G,2021-02,695,2882,259,1544,2310,2578,-509,2611,3353,1948,1014,1/2/2021,120
1/6/2021,P018,Realme C25,2021-03,914,2310,720,4167,3326,1045,1479,2717,731,1950,572,1/3/2021,92
1/6/2021,P019,Xiaomi Poco X3 Pro,2021-05,2174,2442,3231,2165,4365,2027,10068,2222,5250,2123,10245,1/5/2021,31
1/6/2021,P020,Samsung Galaxy Z Flip 3,2021-09,0,0,0,0,0,0,0,0,0,0,0,1/9/2021,-92
1/6/2021,P021,Xiaomi Poco X3 NFC,2020-08,326,136,211,779,207,309,411,149,125,27,611,1/8/2020,304
1/6/2021,P022,OPPO A93,2021-02,568,634,950,2338,2200,235,389,590,1839,2526,798,1/2/2021,120
1/6/2021,P023,Vivo V20,2020-10,1585,234,521,152,282,291,318,227,286,56,263,1/10/2020,243
1/6/2021,P024,Samsung Galaxy A50,2019-05,263,27,96,153,3,193,94,276,54,260,365,1/5/2019,762
1/6/2021,P025,Xiaomi Redmi Note 7,2019-08,32,82,28,379,64,120,180,130,441,138,491,1/8/2019,670
1/7/2021,P026,Realme C21,2021-04,415,1055,368,1413,1978,1069,2631,2729,413,529,834,1/4/2021,91
1/7/2021,P027,Google Pixel 4,2019-09,464,147,151,100,95,100,32,192,5,-89,165,1/9/2019,669
1/7/2021,P028,Samsung Galaxy A10s,2019-08,43,201,110,100,315,37,391,162,251,107,302,1/8/2019,700
1/7/2021,P029,Realme Narzo 30A,2021-02,486,-60,359,1471,1063,666,1044,1523,654,1064,-88,1/2/2021,150
1/7/2021,P030,Samsung Galaxy A22 5G,2021-05,4524,2130,1573,2850,3849,1907,1991,4854,4644,3883,1899,1/5/2021,61
1/7/2021,P031,Xiaomi Redmi 9,2020-08,174,341,276,1320,277,117,1191,166,623,99,718,1/8/2020,334
1/7/2021,P032,Realme C3,2020-02,111,-32,147,438,128,176,544,534,125,394,179,1/2/2020,516
1/7/2021,P033,Samsung Galaxy A7,2018-10,78,40,35,143,244,80,61,84,279,152,229,1/10/2018,1004
1/7/2021,P001,iPhone 11,2019-09,468,169,130,344,71,479,49,64,190,514,242,1/9/2019,669
1/7/2021,P002,Samsung Galaxy S20 Ultra,2020-02,477,320,97,866,112,470,101,188,645,614,427,1/2/2020,516
1/7/2021,P003,Xiaomi Redmi Note 10,2021-03,2211,453,498,62,2801,2758,2265,370,354,1771,1771,1/3/2021,122
1/7/2021,P004,OPPO A54,2021-04,1884,570,682,564,4016,531,669,2621,835,2538,519,1/4/2021,91
1/7/2021,P005,Vivo Y20,2020-09,579,921,301,99,244,95,273,1026,275,317,180,1/9/2020,303
1/7/2021,P006,Huawei Y9a,2020-02,485,550,151,126,131,48,-20,33,181,73,128,1/2/2020,516
1/7/2021,P007,Xiaomi Redmi 10,2021-03,1410,1689,22,1860,478,257,1774,513,399,2072,584,1/3/2021,122
1/7/2021,P008,Samsung Galaxy A52,2021-03,3791,2681,593,1472,1255,-30,2565,3907,2509,2143,3728,1/3/2021,122
1/7/2021,P009,Vivo Y33s,2021-05,4882,1100,1127,4171,772,788,399,1294,1580,1339,7330,1/5/2021,61
1/7/2021,P010,Vivo Y11s,2020-11,284,507,352,424,271,100,225,182,1137,291,247,1/11/2020,242
1/7/2021,P011,Huawei Nova 7i,2020-02,106,124,179,316,-14,85,134,61,176,148,99,1/2/2020,516
1/7/2021,P012,iPhone 13,2021-09,0,0,0,0,0,0,0,0,0,0,0,1/9/2021,-62
1/7/2021,P013,Samsung Galaxy S21,2021-01,1615,-41,550,1258,1139,1348,300,1242,1193,1201,1184,1/1/2021,181
1/7/2021,P014,Google Pixel 6,2021-10,0,0,0,0,0,0,0,0,0,0,0,1/10/2021,-92
1/7/2021,P015,OnePlus Nord CE,2021-06,2222,1664,379,19363,1428,623,1175,436,1019,12128,1237,1/6/2021,30
1/7/2021,P016,Apple iPhone 13 Pro,2021-09,0,0,0,0,0,0,0,0,0,0,0,1/9/2021,-62
1/7/2021,P017,Samsung Galaxy A32 5G,2021-02,1566,1269,198,1640,2181,1473,2042,2511,1768,1706,990,1/2/2021,150
1/7/2021,P018,Realme C25,2021-03,636,233,255,2292,2875,551,159,2302,549,1223,563,1/3/2021,122
1/7/2021,P019,Xiaomi Poco X3 Pro,2021-05,1807,1458,778,5489,6071,171,746,1688,1942,608,5403,1/5/2021,61
1/7/2021,P020,Samsung Galaxy Z Flip 3,2021-09,0,0,0,0,0,0,0,0,0,0,0,1/9/2021,-62
1/7/2021,P021,Xiaomi Poco X3 NFC,2020-08,299,89,149,891,271,128,433,84,367,395,597,1/8/2020,334
1/7/2021,P022,OPPO A93,2021-02,326,660,493,-274,1006,450,194,746,1470,2254,508,1/2/2021,150
1/7/2021,P023,Vivo V20,2020-10,761,275,304,309,122,224,205,74,254,210,190,1/10/2020,273
1/7/2021,P024,Samsung Galaxy A50,2019-05,456,36,114,380,451,90,102,310,84,289,160,1/5/2019,792
1/7/2021,P025,Xiaomi Redmi Note 7,2019-08,164,83,33,568,96,164,82,53,499,70,-134,1/8/2019,700
1/7/2021,P026,Realme C21,2021-04,832,969,999,1515,2466,829,3337,1348,413,3095,1011,1/4/2021,91
1/7/2021,P027,Google Pixel 4,2019-09,309,125,104,113,40,70,63,271,63,453,31,1/9/2019,669
1/8/2021,P028,Samsung Galaxy A10s,2019-08,129,250,109,1,381,154,192,126,206,138,357,1/8/2019,731
1/8/2021,P029,Realme Narzo 30A,2021-02,510,393,282,1552,1528,202,1089,1651,353,221,147,1/2/2021,181
1/8/2021,P030,Samsung Galaxy A22 5G,2021-05,2948,2336,788,1910,3327,2215,-485,2262,3138,1606,361,1/5/2021,92
1/8/2021,P031,Xiaomi Redmi 9,2020-08,8,48,187,495,83,122,273,102,-210,145,417,1/8/2020,365
1/8/2021,P032,Realme C3,2020-02,140,123,110,400,191,33,187,9,104,417,89,1/2/2020,547
1/8/2021,P033,Samsung Galaxy A7,2018-10,92,48,56,291,335,39,68,65,129,244,311,1/10/2018,1035
1/8/2021,P001,iPhone 11,2019-09,342,386,57,283,291,331,25,339,319,173,304,1/9/2019,700
1/8/2021,P002,Samsung Galaxy S20 Ultra,2020-02,464,463,48,367,308,498,159,602,645,666,838,1/2/2020,547
1/8/2021,P003,Xiaomi Redmi Note 10,2021-03,94,405,509,674,2232,1959,2650,180,837,1156,912,1/3/2021,153
1/8/2021,P004,OPPO A54,2021-04,777,871,247,1416,1486,490,622,1360,762,2844,833,1/4/2021,122
1/8/2021,P005,Vivo Y20,2020-09,1058,1043,221,126,325,268,45,308,198,264,136,1/9/2020,334
1/8/2021,P006,Huawei Y9a,2020-02,190,286,-14,120,98,60,97,111,86,111,119,1/2/2020,547
1/8/2021,P007,Xiaomi Redmi 10,2021-03,1705,2373,459,2297,78,343,2636,479,479,1664,676,1/3/2021,153
1/8/2021,P008,Samsung Galaxy A52,2021-03,1653,1167,480,1272,1928,785,1844,1289,1883,1293,478,1/3/2021,153
1/8/2021,P009,Vivo Y33s,2021-05,1582,455,1084,2611,998,391,695,1173,898,317,3366,1/5/2021,92
1/8/2021,P010,Vivo Y11s,2020-11,381,271,208,225,251,-38,235,-34,214,98,211,1/11/2020,273
1/8/2021,P011,Huawei Nova 7i,2020-02,126,119,95,357,87,60,193,173,52,188,138,1/2/2020,547
1/8/2021,P012,iPhone 13,2021-09,0,0,0,0,0,0,0,0,0,0,0,1/9/2021,-31
1/8/2021,P013,Samsung Galaxy S21,2021-01,308,1653,535,442,1375,1266,289,82,1277,1437,1321,1/1/2021,212
1/8/2021,P014,Google Pixel 6,2021-10,0,0,0,0,0,0,0,0,0,0,0,1/10/2021,-61
1/8/2021,P015,OnePlus Nord CE,2021-06,383,426,-10,5746,934,367,151,865,-41,3561,422,1/6/2021,61
1/8/2021,P016,Apple iPhone 13 Pro,2021-09,0,0,0,0,0,0,0,0,0,0,0,1/9/2021,-31
1/8/2021,P017,Samsung Galaxy A32 5G,2021-02,976,664,484,1532,847,1490,1237,1770,1092,898,1626,1/2/2021,181
1/8/2021,P018,Realme C25,2021-03,87,-33,103,2244,1380,494,1384,700,339,2197,398,1/3/2021,153
1/8/2021,P019,Xiaomi Poco X3 Pro,2021-05,945,697,-142,633,4612,461,3498,593,2475,15,2017,1/5/2021,92
1/8/2021,P020,Samsung Galaxy Z Flip 3,2021-09,0,0,0,0,0,0,0,0,0,0,0,1/9/2021,-31
1/8/2021,P021,Xiaomi Poco X3 NFC,2020-08,145,269,123,954,164,181,116,90,472,159,604,1/8/2020,365
1/8/2021,P022,OPPO A93,2021-02,782,263,273,74,1406,79,546,459,2112,640,519,1/2/2021,181
1/8/2021,P023,Vivo V20,2020-10,-165,257,279,169,332,136,107,-13,124,78,443,1/10/2020,304
1/8/2021,P024,Samsung Galaxy A50,2019-05,239,96,87,349,288,133,138,244,111,354,137,1/5/2019,823
1/8/2021,P025,Xiaomi Redmi Note 7,2019-08,13,118,163,202,128,22,359,65,83,51,305,1/8/2019,731
1/8/2021,P026,Realme C21,2021-04,676,426,636,1209,2649,604,1726,2709,673,2231,401,1/4/2021,122
1/8/2021,P027,Google Pixel 4,2019-09,349,-3,85,93,28,154,22,434,144,273,75,1/9/2019,700
1/8/2021,P028,Samsung Galaxy A10s,2019-08,95,281,110,209,76,160,224,98,194,39,496,1/8/2019,731
1/8/2021,P029,Realme Narzo 30A,2021-02,294,260,256,845,235,345,962,906,497,1585,362,1/2/2021,181
1/9/2021,P030,Samsung Galaxy A22 5G,2021-05,3044,2464,433,2267,1687,1632,1292,2170,1712,1719,920,1/5/2021,123
1/9/2021,P031,Xiaomi Redmi 9,2020-08,91,175,262,713,187,214,994,100,528,230,403,1/8/2020,396
1/9/2021,P032,Realme C3,2020-02,136,41,-5,590,491,157,423,170,82,317,170,1/2/2020,578
1/9/2021,P033,Samsung Galaxy A7,2018-10,38,89,26,188,357,122,73,102,120,6,176,1/10/2018,1066
1/9/2021,P001,iPhone 11,2019-09,180,752,61,392,403,512,83,351,456,321,314,1/9/2019,731
1/9/2021,P002,Samsung Galaxy S20 Ultra,2020-02,569,76,73,758,703,282,19,646,156,490,197,1/2/2020,578
1/9/2021,P003,Xiaomi Redmi Note 10,2021-03,1819,302,260,1108,1046,1875,1001,1431,338,723,1488,1/3/2021,184
1/9/2021,P004,OPPO A54,2021-04,768,142,373,1401,960,493,234,546,392,2405,459,1/4/2021,153
1/9/2021,P005,Vivo Y20,2020-09,283,822,176,273,-17,-119,69,491,217,183,243,1/9/2020,365
1/9/2021,P006,Huawei Y9a,2020-02,481,95,165,181,191,57,108,121,18,141,107,1/2/2020,578
1/9/2021,P007,Xiaomi Redmi 10,2021-03,299,2058,192,1285,475,446,1156,301,528,1910,772,1/3/2021,184
1/9/2021,P008,Samsung Galaxy A52,2021-03,798,708,307,1461,557,2133,1038,669,1179,834,1858,1/3/2021,184
1/9/2021,P009,Vivo Y33s,2021-05,1038,853,802,1992,853,100,737,641,546,384,1739,1/5/2021,123
1/9/2021,P010,Vivo Y11s,2020-11,187,75,74,82,549,391,158,261,657,155,37,1/11/2020,304
1/9/2021,P011,Huawei Nova 7i,2020-02,125,102,111,348,21,78,156,42,165,146,117,1/2/2020,578
1/9/2021,P012,iPhone 13,2021-09,1144,2186,4575,8473,2417,14646,2729,6602,12750,1507,13162,1/9/2021,0
1/9/2021,P013,Samsung Galaxy S21,2021-01,463,983,174,1129,463,933,126,818,1227,999,1039,1/1/2021,243
1/9/2021,P014,Google Pixel 6,2021-10,0,0,0,0,0,0,0,0,0,0,0,1/10/2021,-30
1/9/2021,P015,OnePlus Nord CE,2021-06,367,367,392,868,309,295,134,11,437,2617,386,1/6/2021,92
1/9/2021,P016,Apple iPhone 13 Pro,2021-09,13452,12109,3140,10338,13951,10226,8070,15392,12100,4495,2058,1/9/2021,0
1/9/2021,P017,Samsung Galaxy A32 5G,2021-02,1032,458,12,1043,1051,1137,1338,791,259,1154,2397,1/2/2021,212
1/9/2021,P018,Realme C25,2021-03,315,1272,280,1095,1345,170,464,1449,153,1460,771,1/3/2021,184
1/9/2021,P019,Xiaomi Poco X3 Pro,2021-05,-1573,333,416,2541,2371,731,773,446,2624,88,1839,1/5/2021,123
1/9/2021,P020,Samsung Galaxy Z Flip 3,2021-09,7859,8116,2348,13195,13304,9049,3869,13819,2022,11017,6231,1/9/2021,0
1/9/2021,P021,Xiaomi Poco X3 NFC,2020-08,257,172,121,249,91,184,129,192,612,136,447,1/8/2020,396
1/9/2021,P022,OPPO A93,2021-02,608,347,34,1171,1069,166,219,514,1170,697,434,1/2/2021,212
1/9/2021,P023,Vivo V20,2020-10,630,186,193,244,307,-24,283,122,139,206,204,1/10/2020,335
1/9/2021,P024,Samsung Galaxy A50,2019-05,124,109,-6,119,221,20,93,349,102,288,264,1/5/2019,854
1/9/2021,P025,Xiaomi Redmi Note 7,2019-08,38,-6,125,199,39,65,652,109,234,73,180,1/8/2019,762
1/9/2021,P026,Realme C21,2021-04,156,387,431,1503,795,231,665,-980,496,1750,421,1/4/2021,153
1/9/2021,P027,Google Pixel 4,2019-09,392,127,137,113,95,149,27,665,92,341,-40,1/9/2019,731
1/9/2021,P028,Samsung Galaxy A10s,2019-08,104,325,80,328,311,186,332,50,104,46,251,1/8/2019,762
1/9/2021,P029,Realme Narzo 30A,2021-02,246,218,121,1180,807,398,776,648,350,834,344,1/2/2021,212
1/9/2021,P030,Samsung Galaxy A22 5G,2021-05,1496,2380,327,1971,927,2881,1794,1707,1285,784,2189,1/5/2021,123
1/9/2021,P031,Xiaomi Redmi 9,2020-08,169,132,276,616,42,98,661,98,246,260,122,1/8/2020,396
1/10/2021,P032,Realme C3,2020-02,96,142,110,288,408,66,85,-70,79,183,162,1/2/2020,608
1/10/2021,P033,Samsung Galaxy A7,2018-10,-4,50,36,358,237,40,59,49,132,133,260,1/10/2018,1096
1/10/2021,P001,iPhone 11,2019-09,550,291,67,262,-41,159,85,124,311,204,194,1/9/2019,761
1/10/2021,P002,Samsung Galaxy S20 Ultra,2020-02,447,336,153,673,348,342,129,269,292,119,285,1/2/2020,608
1/10/2021,P003,Xiaomi Redmi Note 10,2021-03,258,255,348,1648,324,1434,1118,324,149,1040,1989,1/3/2021,214
1/10/2021,P004,OPPO A54,2021-04,732,511,567,1291,-263,385,452,1407,350,719,238,1/4/2021,183
1/10/2021,P005,Vivo Y20,2020-09,479,386,175,357,71,63,203,155,33,98,156,1/9/2020,395
1/10/2021,P006,Huawei Y9a,2020-02,469,323,149,101,57,28,232,91,61,51,199,1/2/2020,608
1/10/2021,P007,Xiaomi Redmi 10,2021-03,1228,1582,398,1912,171,301,1319,383,372,1850,1002,1/3/2021,214
1/10/2021,P008,Samsung Galaxy A52,2021-03,1675,2248,184,1071,1373,172,1154,1888,660,923,736,1/3/2021,214
1/10/2021,P009,Vivo Y33s,2021-05,1159,281,246,994,469,574,348,523,364,240,1594,1/5/2021,153
1/10/2021,P010,Vivo Y11s,2020-11,267,242,93,65,976,233,260,327,432,38,177,1/11/2020,334
1/10/2021,P011,Huawei Nova 7i,2020-02,59,97,206,253,55,49,153,52,69,129,163,1/2/2020,608
1/10/2021,P012,iPhone 13,2021-09,1289,2105,2802,16229,1842,3328,3089,12366,9532,2254,16987,1/9/2021,30
1/10/2021,P013,Samsung Galaxy S21,2021-01,267,1314,75,441,421,1081,127,1082,476,27,813,1/1/2021,273
1/10/2021,P014,Google Pixel 6,2021-10,383,1612,1882,490,784,79,1127,587,5042,1315,359,1/10/2021,0
1/10/2021,P015,OnePlus Nord CE,2021-06,204,268,245,1796,309,215,335,395,170,2008,64,1/6/2021,122
1/10/2021,P016,Apple iPhone 13 Pro,2021-09,18542,8084,605,19219,-4471,9212,10570,20516,2815,17910,17099,1/9/2021,30
1/10/2021,P017,Samsung Galaxy A32 5G,2021-02,826,80,144,1125,984,1548,1145,1013,998,1662,527,1/2/2021,242
